id,numTrees,currenmaxtLeaf,currDepth,Val_score,Train_score,minLeaf,maxFea,minSplit,min_impurity_decrease,warm_start
1565,1,12,31,0.5,0.5,1,10,2,20,False
1566,1,12,31,0.5,0.5,1,10,2,20,True
1567,1,12,31,0.951,0.945,1,10,12,0,False
1568,1,12,31,0.951,0.945,1,10,12,0,True
1569,1,12,31,0.5,0.5,1,10,12,10,False
1570,1,12,31,0.5,0.5,1,10,12,10,True
1571,1,12,31,0.5,0.5,1,10,12,20,False
1572,1,12,31,0.5,0.5,1,10,12,20,True
1573,1,12,31,0.951,0.945,1,10,22,0,False
1574,1,12,31,0.951,0.945,1,10,22,0,True
1575,1,12,31,0.5,0.5,1,10,22,10,False
1576,1,12,31,0.5,0.5,1,10,22,10,True
1577,1,12,31,0.5,0.5,1,10,22,20,False
1578,1,12,31,0.5,0.5,1,10,22,20,True
1579,1,12,31,0.927,0.927,1,10,32,0,False
1580,1,12,31,0.927,0.927,1,10,32,0,True
1581,1,12,31,0.5,0.5,1,10,32,10,False
1582,1,12,31,0.5,0.5,1,10,32,10,True
1583,1,12,31,0.5,0.5,1,10,32,20,False
1584,1,12,31,0.5,0.5,1,10,32,20,True
1585,1,12,31,0.692,0.674,11,10,2,0,False
1586,1,12,31,0.692,0.674,11,10,2,0,True
1587,1,12,31,0.5,0.5,11,10,2,10,False
1588,1,12,31,0.5,0.5,11,10,2,10,True
1589,1,12,31,0.5,0.5,11,10,2,20,False
1590,1,12,31,0.5,0.5,11,10,2,20,True
1591,1,12,31,0.692,0.674,11,10,12,0,False
1592,1,12,31,0.692,0.674,11,10,12,0,True
1593,1,12,31,0.5,0.5,11,10,12,10,False
1594,1,12,31,0.5,0.5,11,10,12,10,True
1595,1,12,31,0.5,0.5,11,10,12,20,False
1596,1,12,31,0.5,0.5,11,10,12,20,True
1597,1,12,31,0.692,0.674,11,10,22,0,False
1598,1,12,31,0.692,0.674,11,10,22,0,True
1599,1,12,31,0.5,0.5,11,10,22,10,False
1600,1,12,31,0.5,0.5,11,10,22,10,True
1601,1,12,31,0.5,0.5,11,10,22,20,False
1602,1,12,31,0.5,0.5,11,10,22,20,True
1603,1,12,31,0.692,0.674,11,10,32,0,False
1604,1,12,31,0.692,0.674,11,10,32,0,True
1605,1,12,31,0.5,0.5,11,10,32,10,False
1606,1,12,31,0.5,0.5,11,10,32,10,True
1607,1,12,31,0.5,0.5,11,10,32,20,False
1608,1,12,31,0.5,0.5,11,10,32,20,True
1609,1,12,31,0.953,0.937,11,10,2,0,False
1610,1,12,31,0.953,0.937,11,10,2,0,True
1611,1,12,31,0.5,0.5,11,10,2,10,False
1612,1,12,31,0.5,0.5,11,10,2,10,True
1613,1,12,31,0.5,0.5,11,10,2,20,False
1614,1,12,31,0.5,0.5,11,10,2,20,True
1615,1,12,31,0.953,0.937,11,10,12,0,False
1616,1,12,31,0.953,0.937,11,10,12,0,True
1617,1,12,31,0.5,0.5,11,10,12,10,False
1618,1,12,31,0.5,0.5,11,10,12,10,True
1619,1,12,31,0.5,0.5,11,10,12,20,False
1620,1,12,31,0.5,0.5,11,10,12,20,True
1621,1,12,31,0.953,0.937,11,10,22,0,False
1622,1,12,31,0.953,0.937,11,10,22,0,True
1623,1,12,31,0.5,0.5,11,10,22,10,False
1624,1,12,31,0.5,0.5,11,10,22,10,True
1625,1,12,31,0.5,0.5,11,10,22,20,False
1626,1,12,31,0.5,0.5,11,10,22,20,True
1627,1,12,31,0.953,0.937,11,10,32,0,False
1628,1,12,31,0.953,0.937,11,10,32,0,True
1629,1,12,31,0.5,0.5,11,10,32,10,False
1630,1,12,31,0.5,0.5,11,10,32,10,True
1631,1,12,31,0.5,0.5,11,10,32,20,False
1632,1,12,31,0.5,0.5,11,10,32,20,True
1633,1,12,31,0.906,0.911,11,10,2,0,False
1634,1,12,31,0.906,0.911,11,10,2,0,True
1635,1,12,31,0.5,0.5,11,10,2,10,False
1636,1,12,31,0.5,0.5,11,10,2,10,True
1637,1,12,31,0.5,0.5,11,10,2,20,False
1638,1,12,31,0.5,0.5,11,10,2,20,True
1639,1,12,31,0.906,0.911,11,10,12,0,False
1640,1,12,31,0.906,0.911,11,10,12,0,True
1641,1,12,31,0.5,0.5,11,10,12,10,False
1642,1,12,31,0.5,0.5,11,10,12,10,True
1643,1,12,31,0.5,0.5,11,10,12,20,False
1644,1,12,31,0.5,0.5,11,10,12,20,True
1645,1,12,31,0.906,0.911,11,10,22,0,False
1646,1,12,31,0.906,0.911,11,10,22,0,True
1647,1,12,31,0.5,0.5,11,10,22,10,False
1648,1,12,31,0.5,0.5,11,10,22,10,True
1649,1,12,31,0.5,0.5,11,10,22,20,False
1650,1,12,31,0.5,0.5,11,10,22,20,True
1651,1,12,31,0.919,0.924,11,10,32,0,False
1652,1,12,31,0.919,0.924,11,10,32,0,True
1653,1,12,31,0.5,0.5,11,10,32,10,False
1654,1,12,31,0.5,0.5,11,10,32,10,True
1655,1,12,31,0.5,0.5,11,10,32,20,False
1656,1,12,31,0.5,0.5,11,10,32,20,True
1657,1,12,31,0.663,0.673,21,10,2,0,False
1658,1,12,31,0.663,0.673,21,10,2,0,True
1659,1,12,31,0.5,0.5,21,10,2,10,False
1660,1,12,31,0.5,0.5,21,10,2,10,True
1661,1,12,31,0.5,0.5,21,10,2,20,False
1662,1,12,31,0.5,0.5,21,10,2,20,True
1663,1,12,31,0.663,0.673,21,10,12,0,False
1664,1,12,31,0.663,0.673,21,10,12,0,True
1665,1,12,31,0.5,0.5,21,10,12,10,False
1666,1,12,31,0.5,0.5,21,10,12,10,True
1667,1,12,31,0.5,0.5,21,10,12,20,False
1668,1,12,31,0.5,0.5,21,10,12,20,True
1669,1,12,31,0.663,0.673,21,10,22,0,False
1670,1,12,31,0.663,0.673,21,10,22,0,True
1671,1,12,31,0.5,0.5,21,10,22,10,False
1672,1,12,31,0.5,0.5,21,10,22,10,True
1673,1,12,31,0.5,0.5,21,10,22,20,False
1674,1,12,31,0.5,0.5,21,10,22,20,True
1675,1,12,31,0.663,0.673,21,10,32,0,False
1676,1,12,31,0.663,0.673,21,10,32,0,True
1677,1,12,31,0.5,0.5,21,10,32,10,False
1678,1,12,31,0.5,0.5,21,10,32,10,True
1679,1,12,31,0.5,0.5,21,10,32,20,False
1680,1,12,31,0.5,0.5,21,10,32,20,True
1681,1,12,31,0.926,0.911,21,10,2,0,False
1682,1,12,31,0.926,0.911,21,10,2,0,True
1683,1,12,31,0.5,0.5,21,10,2,10,False
1684,1,12,31,0.5,0.5,21,10,2,10,True
1685,1,12,31,0.5,0.5,21,10,2,20,False
1686,1,12,31,0.5,0.5,21,10,2,20,True
1687,1,12,31,0.926,0.911,21,10,12,0,False
1688,1,12,31,0.926,0.911,21,10,12,0,True
1689,1,12,31,0.5,0.5,21,10,12,10,False
1690,1,12,31,0.5,0.5,21,10,12,10,True
1691,1,12,31,0.5,0.5,21,10,12,20,False
1692,1,12,31,0.5,0.5,21,10,12,20,True
1693,1,12,31,0.926,0.911,21,10,22,0,False
1694,1,12,31,0.926,0.911,21,10,22,0,True
1695,1,12,31,0.5,0.5,21,10,22,10,False
1696,1,12,31,0.5,0.5,21,10,22,10,True
1697,1,12,31,0.5,0.5,21,10,22,20,False
1698,1,12,31,0.5,0.5,21,10,22,20,True
1699,1,12,31,0.926,0.911,21,10,32,0,False
1700,1,12,31,0.926,0.911,21,10,32,0,True
1701,1,12,31,0.5,0.5,21,10,32,10,False
1702,1,12,31,0.5,0.5,21,10,32,10,True
1703,1,12,31,0.5,0.5,21,10,32,20,False
1704,1,12,31,0.5,0.5,21,10,32,20,True
1705,1,12,31,0.895,0.889,21,10,2,0,False
1706,1,12,31,0.895,0.889,21,10,2,0,True
1707,1,12,31,0.5,0.5,21,10,2,10,False
1708,1,12,31,0.5,0.5,21,10,2,10,True
1709,1,12,31,0.5,0.5,21,10,2,20,False
1710,1,12,31,0.5,0.5,21,10,2,20,True
1711,1,12,31,0.895,0.889,21,10,12,0,False
1712,1,12,31,0.895,0.889,21,10,12,0,True
1713,1,12,31,0.5,0.5,21,10,12,10,False
1714,1,12,31,0.5,0.5,21,10,12,10,True
1715,1,12,31,0.5,0.5,21,10,12,20,False
1716,1,12,31,0.5,0.5,21,10,12,20,True
1717,1,12,31,0.895,0.889,21,10,22,0,False
1718,1,12,31,0.895,0.889,21,10,22,0,True
1719,1,12,31,0.5,0.5,21,10,22,10,False
1720,1,12,31,0.5,0.5,21,10,22,10,True
1721,1,12,31,0.5,0.5,21,10,22,20,False
1722,1,12,31,0.5,0.5,21,10,22,20,True
1723,1,12,31,0.895,0.889,21,10,32,0,False
1724,1,12,31,0.895,0.889,21,10,32,0,True
1725,1,12,31,0.5,0.5,21,10,32,10,False
1726,1,12,31,0.5,0.5,21,10,32,10,True
1727,1,12,31,0.5,0.5,21,10,32,20,False
1728,1,12,31,0.5,0.5,21,10,32,20,True
1729,1,22,1,0.644,0.662,1,10,2,0,False
1730,1,22,1,0.644,0.662,1,10,2,0,True
1731,1,22,1,0.5,0.5,1,10,2,10,False
1732,1,22,1,0.5,0.5,1,10,2,10,True
1733,1,22,1,0.5,0.5,1,10,2,20,False
1734,1,22,1,0.5,0.5,1,10,2,20,True
1735,1,22,1,0.644,0.662,1,10,12,0,False
1736,1,22,1,0.644,0.662,1,10,12,0,True
1737,1,22,1,0.5,0.5,1,10,12,10,False
1738,1,22,1,0.5,0.5,1,10,12,10,True
1739,1,22,1,0.5,0.5,1,10,12,20,False
1740,1,22,1,0.5,0.5,1,10,12,20,True
1741,1,22,1,0.644,0.662,1,10,22,0,False
1742,1,22,1,0.644,0.662,1,10,22,0,True
1743,1,22,1,0.5,0.5,1,10,22,10,False
1744,1,22,1,0.5,0.5,1,10,22,10,True
1745,1,22,1,0.5,0.5,1,10,22,20,False
1746,1,22,1,0.5,0.5,1,10,22,20,True
1747,1,22,1,0.644,0.662,1,10,32,0,False
1748,1,22,1,0.644,0.662,1,10,32,0,True
1749,1,22,1,0.5,0.5,1,10,32,10,False
1750,1,22,1,0.5,0.5,1,10,32,10,True
1751,1,22,1,0.5,0.5,1,10,32,20,False
1752,1,22,1,0.5,0.5,1,10,32,20,True
1753,1,22,1,0.791,0.778,1,10,2,0,False
1754,1,22,1,0.791,0.778,1,10,2,0,True
1755,1,22,1,0.5,0.5,1,10,2,10,False
1756,1,22,1,0.5,0.5,1,10,2,10,True
1757,1,22,1,0.5,0.5,1,10,2,20,False
1758,1,22,1,0.5,0.5,1,10,2,20,True
1759,1,22,1,0.791,0.778,1,10,12,0,False
1760,1,22,1,0.791,0.778,1,10,12,0,True
1761,1,22,1,0.5,0.5,1,10,12,10,False
1762,1,22,1,0.5,0.5,1,10,12,10,True
1763,1,22,1,0.5,0.5,1,10,12,20,False
1764,1,22,1,0.5,0.5,1,10,12,20,True
1765,1,22,1,0.791,0.778,1,10,22,0,False
1766,1,22,1,0.791,0.778,1,10,22,0,True
1767,1,22,1,0.5,0.5,1,10,22,10,False
1768,1,22,1,0.5,0.5,1,10,22,10,True
1769,1,22,1,0.5,0.5,1,10,22,20,False
1770,1,22,1,0.5,0.5,1,10,22,20,True
1771,1,22,1,0.791,0.778,1,10,32,0,False
1772,1,22,1,0.791,0.778,1,10,32,0,True
1773,1,22,1,0.5,0.5,1,10,32,10,False
1774,1,22,1,0.5,0.5,1,10,32,10,True
1775,1,22,1,0.5,0.5,1,10,32,20,False
1776,1,22,1,0.5,0.5,1,10,32,20,True
1777,1,22,1,0.791,0.778,1,10,2,0,False
1778,1,22,1,0.791,0.778,1,10,2,0,True
1779,1,22,1,0.5,0.5,1,10,2,10,False
1780,1,22,1,0.5,0.5,1,10,2,10,True
1781,1,22,1,0.5,0.5,1,10,2,20,False
1782,1,22,1,0.5,0.5,1,10,2,20,True
1783,1,22,1,0.791,0.778,1,10,12,0,False
1784,1,22,1,0.791,0.778,1,10,12,0,True
1785,1,22,1,0.5,0.5,1,10,12,10,False
1786,1,22,1,0.5,0.5,1,10,12,10,True
1787,1,22,1,0.5,0.5,1,10,12,20,False
1788,1,22,1,0.5,0.5,1,10,12,20,True
1789,1,22,1,0.791,0.778,1,10,22,0,False
1790,1,22,1,0.791,0.778,1,10,22,0,True
1791,1,22,1,0.5,0.5,1,10,22,10,False
1792,1,22,1,0.5,0.5,1,10,22,10,True
1793,1,22,1,0.5,0.5,1,10,22,20,False
1794,1,22,1,0.5,0.5,1,10,22,20,True
1795,1,22,1,0.791,0.778,1,10,32,0,False
1796,1,22,1,0.791,0.778,1,10,32,0,True
1797,1,22,1,0.5,0.5,1,10,32,10,False
1798,1,22,1,0.5,0.5,1,10,32,10,True
1799,1,22,1,0.5,0.5,1,10,32,20,False
1800,1,22,1,0.5,0.5,1,10,32,20,True
1801,1,22,1,0.644,0.662,11,10,2,0,False
1802,1,22,1,0.644,0.662,11,10,2,0,True
1803,1,22,1,0.5,0.5,11,10,2,10,False
1804,1,22,1,0.5,0.5,11,10,2,10,True
1805,1,22,1,0.5,0.5,11,10,2,20,False
1806,1,22,1,0.5,0.5,11,10,2,20,True
1807,1,22,1,0.644,0.662,11,10,12,0,False
1808,1,22,1,0.644,0.662,11,10,12,0,True
1809,1,22,1,0.5,0.5,11,10,12,10,False
1810,1,22,1,0.5,0.5,11,10,12,10,True
1811,1,22,1,0.5,0.5,11,10,12,20,False
1812,1,22,1,0.5,0.5,11,10,12,20,True
1813,1,22,1,0.644,0.662,11,10,22,0,False
1814,1,22,1,0.644,0.662,11,10,22,0,True
1815,1,22,1,0.5,0.5,11,10,22,10,False
1816,1,22,1,0.5,0.5,11,10,22,10,True
1817,1,22,1,0.5,0.5,11,10,22,20,False
1818,1,22,1,0.5,0.5,11,10,22,20,True
1819,1,22,1,0.644,0.662,11,10,32,0,False
1820,1,22,1,0.644,0.662,11,10,32,0,True
1821,1,22,1,0.5,0.5,11,10,32,10,False
1822,1,22,1,0.5,0.5,11,10,32,10,True
1823,1,22,1,0.5,0.5,11,10,32,20,False
1824,1,22,1,0.5,0.5,11,10,32,20,True
1825,1,22,1,0.791,0.778,11,10,2,0,False
1826,1,22,1,0.791,0.778,11,10,2,0,True
1827,1,22,1,0.5,0.5,11,10,2,10,False
1828,1,22,1,0.5,0.5,11,10,2,10,True
1829,1,22,1,0.5,0.5,11,10,2,20,False
1830,1,22,1,0.5,0.5,11,10,2,20,True
1831,1,22,1,0.791,0.778,11,10,12,0,False
1832,1,22,1,0.791,0.778,11,10,12,0,True
1833,1,22,1,0.5,0.5,11,10,12,10,False
1834,1,22,1,0.5,0.5,11,10,12,10,True
1835,1,22,1,0.5,0.5,11,10,12,20,False
1836,1,22,1,0.5,0.5,11,10,12,20,True
1837,1,22,1,0.791,0.778,11,10,22,0,False
1838,1,22,1,0.791,0.778,11,10,22,0,True
1839,1,22,1,0.5,0.5,11,10,22,10,False
1840,1,22,1,0.5,0.5,11,10,22,10,True
1841,1,22,1,0.5,0.5,11,10,22,20,False
1842,1,22,1,0.5,0.5,11,10,22,20,True
1843,1,22,1,0.791,0.778,11,10,32,0,False
1844,1,22,1,0.791,0.778,11,10,32,0,True
1845,1,22,1,0.5,0.5,11,10,32,10,False
1846,1,22,1,0.5,0.5,11,10,32,10,True
1847,1,22,1,0.5,0.5,11,10,32,20,False
1848,1,22,1,0.5,0.5,11,10,32,20,True
1849,1,22,1,0.791,0.778,11,10,2,0,False
1850,1,22,1,0.791,0.778,11,10,2,0,True
1851,1,22,1,0.5,0.5,11,10,2,10,False
1852,1,22,1,0.5,0.5,11,10,2,10,True
1853,1,22,1,0.5,0.5,11,10,2,20,False
1854,1,22,1,0.5,0.5,11,10,2,20,True
1855,1,22,1,0.791,0.778,11,10,12,0,False
1856,1,22,1,0.791,0.778,11,10,12,0,True
1857,1,22,1,0.5,0.5,11,10,12,10,False
1858,1,22,1,0.5,0.5,11,10,12,10,True
1859,1,22,1,0.5,0.5,11,10,12,20,False
1860,1,22,1,0.5,0.5,11,10,12,20,True
1861,1,22,1,0.791,0.778,11,10,22,0,False
1862,1,22,1,0.791,0.778,11,10,22,0,True
1863,1,22,1,0.5,0.5,11,10,22,10,False
1864,1,22,1,0.5,0.5,11,10,22,10,True
1865,1,22,1,0.5,0.5,11,10,22,20,False
1866,1,22,1,0.5,0.5,11,10,22,20,True
1867,1,22,1,0.791,0.778,11,10,32,0,False
1868,1,22,1,0.791,0.778,11,10,32,0,True
1869,1,22,1,0.5,0.5,11,10,32,10,False
1870,1,22,1,0.5,0.5,11,10,32,10,True
1871,1,22,1,0.5,0.5,11,10,32,20,False
1872,1,22,1,0.5,0.5,11,10,32,20,True
1873,1,22,1,0.644,0.662,21,10,2,0,False
1874,1,22,1,0.644,0.662,21,10,2,0,True
1875,1,22,1,0.5,0.5,21,10,2,10,False
1876,1,22,1,0.5,0.5,21,10,2,10,True
1877,1,22,1,0.5,0.5,21,10,2,20,False
1878,1,22,1,0.5,0.5,21,10,2,20,True
1879,1,22,1,0.644,0.662,21,10,12,0,False
1880,1,22,1,0.644,0.662,21,10,12,0,True
1881,1,22,1,0.5,0.5,21,10,12,10,False
1882,1,22,1,0.5,0.5,21,10,12,10,True
1883,1,22,1,0.5,0.5,21,10,12,20,False
1884,1,22,1,0.5,0.5,21,10,12,20,True
1885,1,22,1,0.644,0.662,21,10,22,0,False
1886,1,22,1,0.644,0.662,21,10,22,0,True
1887,1,22,1,0.5,0.5,21,10,22,10,False
1888,1,22,1,0.5,0.5,21,10,22,10,True
1889,1,22,1,0.5,0.5,21,10,22,20,False
1890,1,22,1,0.5,0.5,21,10,22,20,True
1891,1,22,1,0.644,0.662,21,10,32,0,False
1892,1,22,1,0.644,0.662,21,10,32,0,True
1893,1,22,1,0.5,0.5,21,10,32,10,False
1894,1,22,1,0.5,0.5,21,10,32,10,True
1895,1,22,1,0.5,0.5,21,10,32,20,False
1896,1,22,1,0.5,0.5,21,10,32,20,True
1897,1,22,1,0.791,0.778,21,10,2,0,False
1898,1,22,1,0.791,0.778,21,10,2,0,True
1899,1,22,1,0.5,0.5,21,10,2,10,False
1900,1,22,1,0.5,0.5,21,10,2,10,True
1901,1,22,1,0.5,0.5,21,10,2,20,False
1902,1,22,1,0.5,0.5,21,10,2,20,True
1903,1,22,1,0.791,0.778,21,10,12,0,False
1904,1,22,1,0.791,0.778,21,10,12,0,True
1905,1,22,1,0.5,0.5,21,10,12,10,False
1906,1,22,1,0.5,0.5,21,10,12,10,True
1907,1,22,1,0.5,0.5,21,10,12,20,False
1908,1,22,1,0.5,0.5,21,10,12,20,True
1909,1,22,1,0.791,0.778,21,10,22,0,False
1910,1,22,1,0.791,0.778,21,10,22,0,True
1911,1,22,1,0.5,0.5,21,10,22,10,False
1912,1,22,1,0.5,0.5,21,10,22,10,True
1913,1,22,1,0.5,0.5,21,10,22,20,False
1914,1,22,1,0.5,0.5,21,10,22,20,True
1915,1,22,1,0.791,0.778,21,10,32,0,False
1916,1,22,1,0.791,0.778,21,10,32,0,True
1917,1,22,1,0.5,0.5,21,10,32,10,False
1918,1,22,1,0.5,0.5,21,10,32,10,True
1919,1,22,1,0.5,0.5,21,10,32,20,False
1920,1,22,1,0.5,0.5,21,10,32,20,True
1921,1,22,1,0.791,0.778,21,10,2,0,False
1922,1,22,1,0.791,0.778,21,10,2,0,True
1923,1,22,1,0.5,0.5,21,10,2,10,False
1924,1,22,1,0.5,0.5,21,10,2,10,True
1925,1,22,1,0.5,0.5,21,10,2,20,False
1926,1,22,1,0.5,0.5,21,10,2,20,True
1927,1,22,1,0.791,0.778,21,10,12,0,False
1928,1,22,1,0.791,0.778,21,10,12,0,True
1929,1,22,1,0.5,0.5,21,10,12,10,False
1930,1,22,1,0.5,0.5,21,10,12,10,True
1931,1,22,1,0.5,0.5,21,10,12,20,False
1932,1,22,1,0.5,0.5,21,10,12,20,True
1933,1,22,1,0.791,0.778,21,10,22,0,False
1934,1,22,1,0.791,0.778,21,10,22,0,True
1935,1,22,1,0.5,0.5,21,10,22,10,False
1936,1,22,1,0.5,0.5,21,10,22,10,True
1937,1,22,1,0.5,0.5,21,10,22,20,False
1938,1,22,1,0.5,0.5,21,10,22,20,True
1939,1,22,1,0.791,0.778,21,10,32,0,False
1940,1,22,1,0.791,0.778,21,10,32,0,True
1941,1,22,1,0.5,0.5,21,10,32,10,False
1942,1,22,1,0.5,0.5,21,10,32,10,True
1943,1,22,1,0.5,0.5,21,10,32,20,False
1944,1,22,1,0.5,0.5,21,10,32,20,True
1945,1,22,11,0.673,0.726,1,10,2,0,False
1946,1,22,11,0.673,0.726,1,10,2,0,True
1947,1,22,11,0.5,0.5,1,10,2,10,False
1948,1,22,11,0.5,0.5,1,10,2,10,True
1949,1,22,11,0.5,0.5,1,10,2,20,False
1950,1,22,11,0.5,0.5,1,10,2,20,True
1951,1,22,11,0.659,0.733,1,10,12,0,False
1952,1,22,11,0.659,0.733,1,10,12,0,True
1953,1,22,11,0.5,0.5,1,10,12,10,False
1954,1,22,11,0.5,0.5,1,10,12,10,True
1955,1,22,11,0.5,0.5,1,10,12,20,False
1956,1,22,11,0.5,0.5,1,10,12,20,True
1957,1,22,11,0.675,0.719,1,10,22,0,False
1958,1,22,11,0.675,0.719,1,10,22,0,True
1959,1,22,11,0.5,0.5,1,10,22,10,False
1960,1,22,11,0.5,0.5,1,10,22,10,True
1961,1,22,11,0.5,0.5,1,10,22,20,False
1962,1,22,11,0.5,0.5,1,10,22,20,True
1963,1,22,11,0.684,0.726,1,10,32,0,False
1964,1,22,11,0.684,0.726,1,10,32,0,True
1965,1,22,11,0.5,0.5,1,10,32,10,False
1966,1,22,11,0.5,0.5,1,10,32,10,True
1967,1,22,11,0.5,0.5,1,10,32,20,False
1968,1,22,11,0.5,0.5,1,10,32,20,True
1969,1,22,11,0.953,0.956,1,10,2,0,False
1970,1,22,11,0.953,0.956,1,10,2,0,True
1971,1,22,11,0.5,0.5,1,10,2,10,False
1972,1,22,11,0.5,0.5,1,10,2,10,True
1973,1,22,11,0.5,0.5,1,10,2,20,False
1974,1,22,11,0.5,0.5,1,10,2,20,True
1975,1,22,11,0.946,0.948,1,10,12,0,False
1976,1,22,11,0.946,0.948,1,10,12,0,True
1977,1,22,11,0.5,0.5,1,10,12,10,False
1978,1,22,11,0.5,0.5,1,10,12,10,True
1979,1,22,11,0.5,0.5,1,10,12,20,False
1980,1,22,11,0.5,0.5,1,10,12,20,True
1981,1,22,11,0.944,0.939,1,10,22,0,False
1982,1,22,11,0.944,0.939,1,10,22,0,True
1983,1,22,11,0.5,0.5,1,10,22,10,False
1984,1,22,11,0.5,0.5,1,10,22,10,True
1985,1,22,11,0.5,0.5,1,10,22,20,False
1986,1,22,11,0.5,0.5,1,10,22,20,True
1987,1,22,11,0.928,0.942,1,10,32,0,False
1988,1,22,11,0.928,0.942,1,10,32,0,True
1989,1,22,11,0.5,0.5,1,10,32,10,False
1990,1,22,11,0.5,0.5,1,10,32,10,True
1991,1,22,11,0.5,0.5,1,10,32,20,False
1992,1,22,11,0.5,0.5,1,10,32,20,True
1993,1,22,11,0.956,0.97,1,10,2,0,False
1994,1,22,11,0.956,0.97,1,10,2,0,True
1995,1,22,11,0.5,0.5,1,10,2,10,False
1996,1,22,11,0.5,0.5,1,10,2,10,True
1997,1,22,11,0.5,0.5,1,10,2,20,False
1998,1,22,11,0.5,0.5,1,10,2,20,True
1999,1,22,11,0.955,0.968,1,10,12,0,False
2000,1,22,11,0.955,0.968,1,10,12,0,True
2001,1,22,11,0.5,0.5,1,10,12,10,False
2002,1,22,11,0.5,0.5,1,10,12,10,True
2003,1,22,11,0.5,0.5,1,10,12,20,False
2004,1,22,11,0.5,0.5,1,10,12,20,True
2005,1,22,11,0.955,0.964,1,10,22,0,False
2006,1,22,11,0.955,0.964,1,10,22,0,True
2007,1,22,11,0.5,0.5,1,10,22,10,False
2008,1,22,11,0.5,0.5,1,10,22,10,True
2009,1,22,11,0.5,0.5,1,10,22,20,False
2010,1,22,11,0.5,0.5,1,10,22,20,True
2011,1,22,11,0.927,0.927,1,10,32,0,False
2012,1,22,11,0.927,0.927,1,10,32,0,True
2013,1,22,11,0.5,0.5,1,10,32,10,False
2014,1,22,11,0.5,0.5,1,10,32,10,True
2015,1,22,11,0.5,0.5,1,10,32,20,False
2016,1,22,11,0.5,0.5,1,10,32,20,True
2017,1,22,11,0.722,0.714,11,10,2,0,False
2018,1,22,11,0.722,0.714,11,10,2,0,True
2019,1,22,11,0.5,0.5,11,10,2,10,False
2020,1,22,11,0.5,0.5,11,10,2,10,True
2021,1,22,11,0.5,0.5,11,10,2,20,False
2022,1,22,11,0.5,0.5,11,10,2,20,True
2023,1,22,11,0.722,0.714,11,10,12,0,False
2024,1,22,11,0.722,0.714,11,10,12,0,True
2025,1,22,11,0.5,0.5,11,10,12,10,False
2026,1,22,11,0.5,0.5,11,10,12,10,True
2027,1,22,11,0.5,0.5,11,10,12,20,False
2028,1,22,11,0.5,0.5,11,10,12,20,True
2029,1,22,11,0.722,0.714,11,10,22,0,False
2030,1,22,11,0.722,0.714,11,10,22,0,True
2031,1,22,11,0.5,0.5,11,10,22,10,False
2032,1,22,11,0.5,0.5,11,10,22,10,True
2033,1,22,11,0.5,0.5,11,10,22,20,False
2034,1,22,11,0.5,0.5,11,10,22,20,True
2035,1,22,11,0.768,0.758,11,10,32,0,False
2036,1,22,11,0.768,0.758,11,10,32,0,True
2037,1,22,11,0.5,0.5,11,10,32,10,False
2038,1,22,11,0.5,0.5,11,10,32,10,True
2039,1,22,11,0.5,0.5,11,10,32,20,False
2040,1,22,11,0.5,0.5,11,10,32,20,True
2041,1,22,11,0.953,0.937,11,10,2,0,False
2042,1,22,11,0.953,0.937,11,10,2,0,True
2043,1,22,11,0.5,0.5,11,10,2,10,False
2044,1,22,11,0.5,0.5,11,10,2,10,True
2045,1,22,11,0.5,0.5,11,10,2,20,False
2046,1,22,11,0.5,0.5,11,10,2,20,True
2047,1,22,11,0.953,0.937,11,10,12,0,False
2048,1,22,11,0.953,0.937,11,10,12,0,True
2049,1,22,11,0.5,0.5,11,10,12,10,False
2050,1,22,11,0.5,0.5,11,10,12,10,True
2051,1,22,11,0.5,0.5,11,10,12,20,False
2052,1,22,11,0.5,0.5,11,10,12,20,True
2053,1,22,11,0.953,0.937,11,10,22,0,False
2054,1,22,11,0.953,0.937,11,10,22,0,True
2055,1,22,11,0.5,0.5,11,10,22,10,False
2056,1,22,11,0.5,0.5,11,10,22,10,True
2057,1,22,11,0.5,0.5,11,10,22,20,False
2058,1,22,11,0.5,0.5,11,10,22,20,True
2059,1,22,11,0.953,0.937,11,10,32,0,False
2060,1,22,11,0.953,0.937,11,10,32,0,True
2061,1,22,11,0.5,0.5,11,10,32,10,False
2062,1,22,11,0.5,0.5,11,10,32,10,True
2063,1,22,11,0.5,0.5,11,10,32,20,False
2064,1,22,11,0.5,0.5,11,10,32,20,True
2065,1,22,11,0.906,0.911,11,10,2,0,False
2066,1,22,11,0.906,0.911,11,10,2,0,True
2067,1,22,11,0.5,0.5,11,10,2,10,False
2068,1,22,11,0.5,0.5,11,10,2,10,True
2069,1,22,11,0.5,0.5,11,10,2,20,False
2070,1,22,11,0.5,0.5,11,10,2,20,True
2071,1,22,11,0.906,0.911,11,10,12,0,False
2072,1,22,11,0.906,0.911,11,10,12,0,True
2073,1,22,11,0.5,0.5,11,10,12,10,False
2074,1,22,11,0.5,0.5,11,10,12,10,True
2075,1,22,11,0.5,0.5,11,10,12,20,False
2076,1,22,11,0.5,0.5,11,10,12,20,True
2077,1,22,11,0.906,0.911,11,10,22,0,False
2078,1,22,11,0.906,0.911,11,10,22,0,True
2079,1,22,11,0.5,0.5,11,10,22,10,False
2080,1,22,11,0.5,0.5,11,10,22,10,True
